,id,imdb_id,title,primaryTitle,originalTitle,titleType,year,startYear,isAdult,runtimeMinutes,genres,averageRating,numVotes,directors,writers
162,121870,tt2567026,Alice Through the Looking Glass,Alice Through the Looking Glass,Alice Through the Looking Glass,movie,2016,2016,0,113,"['Adventure', 'Family', 'Fantasy']",6.2,131585,['nm0090386'],"['nm0941314', 'nm0140902']"
163,1383528,tt0499448,The Chronicles of Narnia: Prince Caspian,The Chronicles of Narnia: Prince Caspian,The Chronicles of Narnia: Prince Caspian,movie,2008,2008,0,150,"['Action', 'Adventure', 'Family']",6.5,235548,['nm0011470'],"['nm0011470', 'nm1321655', 'nm1321656', 'nm0507000']"
164,1299016,tt1854564,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,movie,2013,2013,0,106,"['Adventure', 'Family', 'Fantasy']",5.7,131928,['nm0294457'],"['nm0973233', 'nm2292894']"
165,1299014,tt0814255,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,movie,2010,2010,0,118,"['Adventure', 'Family', 'Fantasy']",5.9,211696,['nm0001060'],"['nm0864471', 'nm2292894']"
166,1270649,tt0465234,National Treasure: Book of Secrets,National Treasure: Book of Secrets,National Treasure: Book of Secrets,movie,2007,2007,0,124,"['Action', 'Adventure', 'Mystery']",6.5,263949,['nm0005509'],"['nm0926729', 'nm0926727', 'nm0201304', 'nm0254645', 'nm0744429', 'nm0467942', 'nm0043233', 'nm1469874']"
167,1256147,tt0349825,Miracle,Miracle,Miracle,movie,2004,2004,0,135,"['Biography', 'Drama', 'History']",7.5,62170,['nm0640334'],['nm1325865']
168,1230360,tt0275847,Lilo & Stitch,Lilo & Stitch,Lilo & Stitch,movie,2002,2002,0,85,"['Adventure', 'Animation', 'Comedy']",7.4,238153,"['nm0213450', 'nm0761498']","['nm0761498', 'nm0213450']"
169,1139280,tt1142977,Frankenweenie,Frankenweenie,Frankenweenie,movie,2012,2012,0,87,"['Animation', 'Comedy', 'Drama']",6.9,123968,['nm0000318'],"['nm0728125', 'nm0000318', 'nm0041864']"
170,1122365,tt0461770,Enchanted,Enchanted,Enchanted,movie,2007,2007,0,107,"['Adventure', 'Animation', 'Comedy']",7.1,226465,['nm0510674'],['nm0446210']
171,189769,tt0287978,Daredevil,Daredevil,Daredevil,movie,2003,2003,0,103,"['Action', 'Crime', 'Drama']",5.3,238345,['nm0425756'],['nm0425756']
172,157045,tt0397892,Bolt,Bolt,Bolt,movie,2008,2008,0,96,"['Adventure', 'Animation', 'Comedy']",6.8,242989,"['nm0397174', 'nm0930261']","['nm1557594', 'nm0930261']"
173,1679917,tt5177114,Young Woman and the Sea,Young Woman and the Sea,Young Woman and the Sea,movie,2024,2024,0,129,"['Biography', 'Drama', 'Romance']",7.5,18702,['nm1461392'],"['nm0622288', 'nm1461069']"
174,1413572,tt0780521,The Princess and the Frog,The Princess and the Frog,The Princess and the Frog,movie,2009,2009,0,97,"['Adventure', 'Animation', 'Comedy']",7.2,181659,"['nm0166256', 'nm0615780']","['nm0166256', 'nm0615780', 'nm0258627', 'nm0649663', 'nm0972395', 'nm3756395']"
175,1413564,tt0247638,The Princess Diaries,The Princess Diaries,The Princess Diaries,movie,2001,2001,0,115,"['Comedy', 'Family', 'Romance']",6.4,177482,['nm0005190'],"['nm0127690', 'nm0920859']"
176,1383532,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,movie,2010,2010,0,113,"['Adventure', 'Family', 'Fantasy']",6.3,174489,['nm0000776'],"['nm1321655', 'nm1321656', 'nm0678104', 'nm0507000']"
177,1323049,tt2357291,Rio 2,Rio 2,Rio 2,movie,2014,2014,0,101,"['Adventure', 'Animation', 'Comedy']",6.3,108503,['nm0757858'],"['nm0722610', 'nm6423183', 'nm0081081', 'nm3229505', 'nm0757858', 'nm0185934']"
178,1274509,tt1078912,Night at the Museum: Battle of the Smithsonian,Night at the Museum: Battle of the Smithsonian,Night at the Museum: Battle of the Smithsonian,movie,2009,2009,0,105,"['Adventure', 'Comedy', 'Family']",6.0,224181,['nm0506613'],"['nm0304830', 'nm0502073']"
179,1139589,tt0322330,Freaky Friday,Freaky Friday,Freaky Friday,movie,2003,2003,0,97,"['Comedy', 'Family', 'Fantasy']",6.4,171373,['nm0914132'],"['nm0734742', 'nm0352320', 'nm0228908']"
180,160332,tt0398808,Bridge to Terabithia,Bridge to Terabithia,Bridge to Terabithia,movie,2007,2007,0,96,"['Drama', 'Family', 'Fantasy']",7.2,186292,['nm0190780'],"['nm0830969', 'nm1547579', 'nm0665505']"
181,1438466,tt0114709,Toy Story,Toy Story,Toy Story,movie,1995,1995,0,81,"['Adventure', 'Animation', 'Comedy']",8.3,1144486,['nm0005124'],"['nm0005124', 'nm0230032', 'nm0004056', 'nm0710020', 'nm0923736', 'nm0169505', 'nm0812513']"
182,1420219,tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,The Sorcerer's Apprentice,movie,2010,2010,0,109,"['Action', 'Adventure', 'Family']",6.1,174964,['nm0005509'],"['nm0465199', 'nm0742797', 'nm2188941', 'nm1215164', 'nm0076166']"
183,1419571,tt0167404,The Sixth Sense,The Sixth Sense,The Sixth Sense,movie,1999,1999,0,107,"['Drama', 'Mystery', 'Thriller']",8.2,1118044,['nm0796117'],['nm0796117']
184,1403455,tt0110357,The Lion King,The Lion King,The Lion King,movie,1994,1994,0,88,"['Adventure', 'Animation', 'Drama']",8.5,1226501,"['nm0021249', 'nm0591450']","['nm0575293', 'nm0731271', 'nm0941314', 'nm0560329', 'nm0424556', 'nm0177170', 'nm0258059', 'nm0309128', 'nm0873779', 'nm0135296', 'nm0363125', 'nm0460146', 'nm0761498', 'nm0004552', 'nm0500858', 'nm0710020', 'nm0538588', 'nm0326814', 'nm0322368', 'nm0442483', 'nm0020599', 'nm0780117', 'nm0854185', 'nm0873092', 'nm0879318', 'nm0901038', 'nm0936374', 'nm0925276', 'nm0152312']"
185,1191246,tt1131734,Jennifer's Body,Jennifer's Body,Jennifer's Body,movie,2009,2009,0,102,"['Comedy', 'Horror']",5.6,165600,['nm0476201'],['nm1959505']
186,1439905,tt0133240,Treasure Planet,Treasure Planet,Treasure Planet,movie,2002,2002,0,95,"['Adventure', 'Animation', 'Family']",7.2,144272,"['nm0166256', 'nm0615780']","['nm0829044', 'nm0166256', 'nm0615780', 'nm0972395', 'nm0254645', 'nm0744429']"
187,1438467,tt0120363,Toy Story 2,Toy Story 2,Toy Story 2,movie,1999,1999,0,92,"['Adventure', 'Animation', 'Comedy']",7.9,655096,"['nm0005124', 'nm0105169', 'nm0881279']","['nm0005124', 'nm0230032', 'nm0105169', 'nm0004056', 'nm0398763', 'nm0150155', 'nm1274593']"
188,1408524,tt1204342,The Muppets,The Muppets,The Muppets,movie,2011,2011,0,103,"['Adventure', 'Comedy', 'Family']",7.1,99749,['nm0090386'],"['nm0781981', 'nm0831557', 'nm0001345']"
189,1380851,tt2262227,The Book of Life,The Book of Life,The Book of Life,movie,2014,2014,0,95,"['Adventure', 'Animation', 'Comedy']",7.2,82473,['nm1509613'],"['nm1509613', 'nm0486007']"
190,1359290,tt0120915,Star Wars: Episode I - The Phantom Menace,Star Wars: Episode I - The Phantom Menace,Star Wars: Episode I - The Phantom Menace,movie,1999,1999,0,136,"['Action', 'Adventure', 'Fantasy']",6.5,907553,['nm0000184'],['nm0000184']
191,1426041,tt0368447,The Village,The Village,The Village,movie,2004,2004,0,108,"['Drama', 'Mystery', 'Thriller']",6.6,292417,['nm0796117'],['nm0796117']
192,1176752,tt3416828,Ice Age: Collision Course,Ice Age: Collision Course,Ice Age: Collision Course,movie,2016,2016,0,94,"['Adventure', 'Animation', 'Comedy']",5.7,83008,"['nm0862211', 'nm1154886']","['nm5022110', 'nm0073850', 'nm3229505', 'nm0813289']"
193,1149262,tt0385726,Glory Road,Glory Road,Glory Road,movie,2006,2006,0,118,"['Biography', 'Drama', 'Sport']",7.2,50533,['nm1595280'],"['nm1480450', 'nm0319619']"
194,161267,tt0328880,Brother Bear,Brother Bear,Brother Bear,movie,2003,2003,0,85,"['Adventure', 'Animation', 'Comedy']",6.9,133194,"['nm0086431', 'nm1074107']","['nm0614742', 'nm0131661', 'nm0395924', 'nm0070368', 'nm1943855', 'nm0027459', 'nm1850798', 'nm2119461', 'nm0940401', 'nm0258059', 'nm0363125', 'nm0424666', 'nm0636236', 'nm1561257', 'nm0388113', 'nm1073183', 'nm0791588', 'nm0683724', 'nm1973552', 'nm0234837', 'nm2320658', 'nm2042425', 'nm1950901', 'nm0930261', 'nm2090115', 'nm0505946', 'nm0021249']"
195,145563,tt0101414,Beauty and the Beast,Beauty and the Beast,Beauty and the Beast,movie,1991,1991,0,84,"['Animation', 'Family', 'Fantasy']",8.0,498297,"['nm0873779', 'nm0936374']","['nm0941314', 'nm0152312', 'nm0761498', 'nm0560329', 'nm0363125', 'nm0683724', 'nm0940849', 'nm0710020', 'nm0254085', 'nm0038432', 'nm0501729', 'nm0207305', 'nm0998551', 'nm3343855']"
196,136538,tt0230011,Atlantis: The Lost Empire,Atlantis: The Lost Empire,Atlantis: The Lost Empire,movie,2001,2001,0,95,"['Action', 'Adventure', 'Animation']",6.9,144387,"['nm0873779', 'nm0936374']","['nm0614742', 'nm0936374', 'nm0873779', 'nm0923736', 'nm0007233', 'nm0951392', 'nm0721675', 'nm0686817']"
197,120879,tt0103639,Aladdin,Aladdin,Aladdin,movie,1992,1992,0,90,"['Adventure', 'Animation', 'Comedy']",8.0,492203,"['nm0166256', 'nm0615780']","['nm0166256', 'nm0615780', 'nm0254645', 'nm0744429', 'nm0560329', 'nm0021249', 'nm0423161', 'nm0363125', 'nm0629734', 'nm0322368', 'nm0740311', 'nm0500858', 'nm0969162', 'nm0361315', 'nm0510674', 'nm0715949', 'nm1061362', 'nm0761498', 'nm0683724', 'nm0893358', 'nm2481272']"
198,16132,tt1067106,A Christmas Carol,A Christmas Carol,A Christmas Carol,movie,2009,2009,0,96,"['Adventure', 'Animation', 'Comedy']",6.8,137047,['nm0000709'],"['nm0002042', 'nm0000709']"
