id,title,year,imdb_id,tmdb_id,tmdb_type,type
1140331,Friday the 13th Part VIII: Jason Takes Manhattan,1989,tt0097388,10283,movie,movie
1684947,Good Boy,2022,tt19705884,983507,movie,movie
1627294,Sir Alex Ferguson: Never Give In,2021,tt8999372,790850,movie,movie
1387308,The Devil Inside,2012,tt1560985,76487,movie,movie
1443561,Twisted,2004,tt0315297,13572,movie,movie
147314,Below,2002,tt0276816,12590,movie,movie
1151121,Good Burger,1997,tt0119215,14817,movie,movie
1140330,Friday the 13th Part VII: The New Blood,1988,tt0095179,10281,movie,movie
1677127,80 for Brady,2023,tt18079362,942922,movie,movie
1635354,Pet Sematary: Bloodlines,2023,tt14145436,830764,movie,movie
1299859,Pet Sematary II,1992,tt0105128,10906,movie,movie
159789,Breaking In,2018,tt7137846,497814,movie,movie
14275,6 Days,2017,tt4703048,347984,movie,movie
1675925,Smurfs,2025,tt18069420,936108,movie,movie
1791213,Stans,2025,tt31313835,1244999,movie,movie
1401492,The Last Exorcism Part II,2013,tt2034139,146203,movie,movie
1348911,Single White Female,1992,tt0105414,9605,movie,movie
125592,American Gigolo,1980,tt0080365,2768,movie,movie
1609986,PAW Patrol: The Movie,2021,tt11832046,675445,movie,movie
1538163,Finestkind,2023,tt7991508,507532,movie,movie
1663144,American Psycho II: All American Girl,2002,tt0283877,10726,movie,movie
1453880,Vampire in Brooklyn,1995,tt0114825,12158,movie,movie
1309715,Proud Mary,2018,tt6421110,442064,movie,movie
1180729,In Fabric,2018,tt7464188,475220,movie,movie
1509444,Paws of Fury: The Legend of Hank,2022,tt4428398,366672,movie,movie
133079,Area 51,2015,tt1519461,57876,movie,movie
1856742,The Friend,2025,tt18108824,1186563,movie,movie
1708161,Milli Vanilli,2023,tt14666592,1123287,movie,movie
1652330,The Ledge,2022,tt6805938,924482,movie,movie
1585762,Spell,2020,tt10736580,621151,movie,movie
1486532,Echo in the Canyon,2019,tt8884430,549551,movie,movie
1661857,From Dusk Till Dawn 2: Texas Blood Money,1999,tt0120860,12095,movie,movie
1416819,The Rugrats Movie,1998,tt0134067,14444,movie,movie
1415304,The Relic,1997,tt0120004,11015,movie,movie
1180000,Imagine That,2009,tt0780567,19724,movie,movie
1664910,Scooby-Doo! and the Loch Ness Monster,2004,tt0418141,12902,movie,movie
1280703,O,2001,tt0184791,11065,movie,movie
1274241,Night Falls on Manhattan,1997,tt0119783,46027,movie,movie
1204882,King Kong,1976,tt0074751,10730,movie,movie
1152908,Grease 2,1982,tt0084021,9037,movie,movie
525860,Comedy Central Roast of Charlie Sheen,2011,tt1985970,296192,movie,movie
1592787,The Killing of Kenneth Chamberlain,2021,tt8906722,647557,movie,movie
1455451,Venom,2005,tt0428251,7182,movie,movie
1300314,Phantoms,1998,tt0119891,9827,movie,movie
1273922,Nick of Time,1995,tt0113972,2086,movie,movie
117669,Afflicted,2014,tt2309961,210947,movie,movie
1372390,Teaching Mrs. Tingle,1999,tt0133046,10342,movie,movie
1367685,Switchback,1997,tt0119210,10871,movie,movie
525867,Comedy Central Roast of James Franco,2013,tt3098812,300302,movie,movie
122346,All About the Benjamins,2002,tt0278295,13950,movie,movie
119524,Ain't Them Bodies Saints,2013,tt2388637,152748,movie,movie
1815061,The Wedding Banquet,2025,tt32214413,1278827,movie,movie
1427920,The Wild Thornberrys Movie,2002,tt0282120,14317,movie,movie
1327360,Rugrats in Paris: The Movie,2000,tt0213203,16340,movie,movie
1653982,Scooby-Doo and the Alien Invaders,2000,tt0253658,20410,movie,movie
1430300,They,2002,tt0283632,16028,movie,movie
1607099,Console Wars,2020,tt5215462,344031,movie,movie
1412037,The Perfect Guy,2015,tt3862750,304372,movie,movie
1663942,Scooby-Doo! and the Legend of the Vampire,2003,tt0357139,30074,movie,movie
1647683,PAW Patrol: The Mighty Movie,2023,tt15837338,893723,movie,movie
525858,Comedy Central Roast of Bob Saget,2008,tt1276947,324173,movie,movie
525870,Comedy Central Roast of Justin Bieber,2015,tt4504452,333103,movie,movie
1643560,Margaux,2022,tt14967618,846778,movie,movie
1164576,Hey Arnold! The Movie,2002,tt0314166,17710,movie,movie
1665933,Scooby-Doo! in Where's My Mummy?,2005,tt0480461,20558,movie,movie
1983042,Bodyguard of Lies,2025,tt36589896,1465549,movie,movie
1466561,When the Bough Breaks,2016,tt1389139,335791,movie,movie
1378641,The Baxter,2005,tt0401244,13169,movie,movie
1661353,The Prophecy II,1998,tt0118643,9033,movie,movie
1616698,76 Days,2020,tt12801326,728928,movie,movie
1412029,The Perfect Game,2009,tt0473102,56601,movie,movie
1348948,Singularity,2017,tt7312940,484886,movie,movie
1922527,Henry Danger: The Movie,2025,tt7787524,926670,movie,movie
1668155,"Chill Out, Scooby-Doo!",2007,tt1097636,13354,movie,movie
1821008,Dora and the Search for Sol Dorado,2025,tt32621553,1287536,movie,movie
1814932,¡Casa Bonita Mi Amor!,2024,tt32149731,1278666,movie,movie
1587549,Woman in Motion,2021,tt4512946,549358,movie,movie
1127374,Expelled,2014,tt4189442,305932,movie,movie
1531570,Body Cam,2020,tt8179024,513268,movie,movie
1661863,From Dusk Till Dawn 3: The Hangman's Daughter,2000,tt0120695,10213,movie,movie
132204,Approaching the Unknown,2016,tt2674430,328429,movie,movie
1687092,Arena Wars,2024,tt14132588,995803,movie,movie
